"_id","arrivalCity","arrivalCoordinates","arrivalCountry","arrivalGlobalRegion","arrivalID","arrivalName","arrivalStateID","arrivalStateName","arrivalTimeUTC","arrivalWAC","day1","day2","day3","day4","day5","day6","day7","departureCity","departureCoordinates","departureCountry","departureGlobalRegion","departureID","departureName","departureStateID","departureStateName","departureTimeUTC","departureWAC","discontinuedDate","effectiveDate","flightId","flightsOverInterval","scheduleFileName","seatsOverInterval","totalSeats"
"5d2d884d0c8ec0b8bdabad38","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","01:15",906,true,true,false,false,false,false,false,"Quesnel","[-122.5097,53.0267]","Canada","North America","YQZ","Quesnel","BC","British Columbia","23:55",906,"2020-03-03T00:00:00.000Z","2019-11-04T00:00:00.000Z","9M-568",0,"EcoHealth_20190514.csv",0,18
"5d2d884d0c8ec0b8bdabad2c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","19:05",906,true,true,false,false,false,false,false,"Quesnel","[-122.5097,53.0267]","Canada","North America","YQZ","Quesnel","BC","British Columbia","17:45",906,"2020-03-03T00:00:00.000Z","2019-11-12T00:00:00.000Z","9M-561",0,"EcoHealth_20190514.csv",0,18
"5d2d884d0c8ec0b8bdabad35","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","03:10",906,false,false,true,true,true,false,true,"Quesnel","[-122.5097,53.0267]","Canada","North America","YQZ","Quesnel","BC","British Columbia","01:50",906,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","9M-565",0,"EcoHealth_20190514.csv",0,18
"5d2d884d0c8ec0b8bdabad32","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:50",906,false,false,true,true,true,true,true,"Quesnel","[-122.5097,53.0267]","Canada","North America","YQZ","Quesnel","BC","British Columbia","19:30",906,"2020-03-07T00:00:00.000Z","2019-11-13T00:00:00.000Z","9M-563",0,"EcoHealth_20190514.csv",0,18
"5d2d8a4f0c8ec0b8bdadc9b5","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:06",906,false,true,true,false,true,true,true,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","23:30",941,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-309",0,"EcoHealth_20190514.csv",0,293
"5d2d9d680c8ec0b8bdc50622","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","06:35",906,true,false,false,false,false,false,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","00:45",941,"2020-03-02T00:00:00.000Z","2019-11-04T00:00:00.000Z","TS-743",0,"EcoHealth_20190514.csv",0,189
"5d2d9d680c8ec0b8bdc5061a","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:40",906,false,true,false,false,false,false,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","23:50",941,"2020-03-03T00:00:00.000Z","2019-12-17T00:00:00.000Z","TS-753",0,"EcoHealth_20190514.csv",0,198
"5d2d9d680c8ec0b8bdc5061e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:45",906,false,false,false,true,false,false,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","23:55",941,"2020-03-05T00:00:00.000Z","2019-12-19T00:00:00.000Z","TS-773",0,"EcoHealth_20190514.csv",0,185
"5d2d8a4f0c8ec0b8bdadc981","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","18:00",906,true,false,true,false,false,true,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","12:20",941,"2020-03-02T00:00:00.000Z","2020-01-08T00:00:00.000Z","AC-301",0,"EcoHealth_20190514.csv",0,292
"5d2d8a4f0c8ec0b8bdadc9ef","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","18:00",906,false,true,false,true,true,false,true,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","12:20",941,"2020-03-03T00:00:00.000Z","2020-01-09T00:00:00.000Z","AC-301",0,"EcoHealth_20190514.csv",0,292
"5d2d8a4f0c8ec0b8bdadc996","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","00:08",906,true,true,true,true,true,true,true,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","18:10",941,"2020-03-07T00:00:00.000Z","2020-02-19T00:00:00.000Z","AC-305",0,"EcoHealth_20190514.csv",0,146
"5d2d8a4f0c8ec0b8bdadca1b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:43",906,false,true,true,false,true,true,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","20:45",941,"2020-03-07T00:00:00.000Z","2020-02-19T00:00:00.000Z","AC-307",0,"EcoHealth_20190514.csv",0,146
"5d2d8a4f0c8ec0b8bdadc9a6","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:43",906,false,false,false,true,false,false,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","20:45",941,"2020-03-05T00:00:00.000Z","2020-02-20T00:00:00.000Z","AC-307",0,"EcoHealth_20190514.csv",0,146
"5d2d8a4f0c8ec0b8bdadc9c0","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:06",906,true,false,false,true,false,false,false,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","23:30",941,"2020-03-05T00:00:00.000Z","2020-02-20T00:00:00.000Z","AC-309",0,"EcoHealth_20190514.csv",0,293
"5d2d8a4f0c8ec0b8bdadca20","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:43",906,false,false,false,false,false,false,true,"Montreal-PET","[-73.75,45.4639]","Canada","North America","YUL","Pierre E. Trudeau Intl","QC","Quebec","20:45",941,"2020-03-01T00:00:00.000Z","2020-02-23T00:00:00.000Z","AC-307",0,"EcoHealth_20190514.csv",0,146
"5d2d8a5f0c8ec0b8bdaddb10","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","16:22",906,true,true,true,true,true,true,true,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","13:00",926,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-295",0,"EcoHealth_20190514.csv",0,120
"5d2d8a5f0c8ec0b8bdaddb1a","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","19:37",906,true,true,true,true,true,true,true,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","16:15",926,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-297",0,"EcoHealth_20190514.csv",0,120
"5d2d8a5f0c8ec0b8bdaddb26","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","05:18",906,true,true,true,true,true,true,true,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","02:10",926,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8623",0,"EcoHealth_20190514.csv",0,76
"5d2da3760c8ec0b8bdcc3347","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:21",906,true,false,true,false,false,false,false,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","12:00",926,"2020-02-26T00:00:00.000Z","2019-12-18T00:00:00.000Z","WS-307",0,"EcoHealth_20190514.csv",0,130
"5d2da3760c8ec0b8bdcc32ff","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","23:50",906,false,true,false,true,false,false,true,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","20:40",926,"2020-02-27T00:00:00.000Z","2019-12-31T00:00:00.000Z","WS-451",0,"EcoHealth_20190514.csv",0,130
"5d2da3760c8ec0b8bdcc336b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","23:50",906,true,false,false,false,false,false,false,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","20:40",926,"2020-02-24T00:00:00.000Z","2020-01-06T00:00:00.000Z","WS-451",0,"EcoHealth_20190514.csv",0,174
"5d2da3760c8ec0b8bdcc32ba","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:21",906,false,true,false,false,false,false,true,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","12:00",926,"2020-02-25T00:00:00.000Z","2020-01-07T00:00:00.000Z","WS-307",0,"EcoHealth_20190514.csv",0,174
"5d2da3760c8ec0b8bdcc336e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","23:50",906,false,false,true,false,false,false,false,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","20:40",926,"2020-02-26T00:00:00.000Z","2020-01-08T00:00:00.000Z","WS-451",0,"EcoHealth_20190514.csv",0,130
"5d2da3760c8ec0b8bdcc332f","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:21",906,false,false,false,true,false,false,false,"Winnipeg","[-97.2333,49.9]","Canada","North America","YWG","J.A. Richardson Intl","MB","Manitoba","12:00",926,"2020-02-27T00:00:00.000Z","2020-01-09T00:00:00.000Z","WS-307",0,"EcoHealth_20190514.csv",0,113
"5d2d956e0c8ec0b8bdbae815","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","19:35",906,false,false,false,false,false,true,true,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","19:00",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-784",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae812","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","17:35",906,false,false,false,false,false,true,true,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","17:00",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-782",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae816","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","02:55",906,false,false,false,false,false,true,true,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","02:20",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-790",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae830","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","23:05",906,false,false,false,false,false,true,true,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","22:30",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-786",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae833","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","01:05",906,false,false,false,false,false,true,true,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","00:30",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","JBA-788",0,"EcoHealth_20190514.csv",0,12
"5d2d956d0c8ec0b8bdbae7fb","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","16:25",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","15:50",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-704",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae803","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","21:00",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","20:25",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-716",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae808","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","00:25",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","23:50",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-722",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae809","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","00:55",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","00:20",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-724",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae80c","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","01:30",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","00:55",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-726",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae80f","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","02:35",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","02:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-730",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae818","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","03:15",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","02:40",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-858",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae819","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","15:35",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","15:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-702",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae81e","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","17:15",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","16:40",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-708",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae81b","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","16:55",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","16:20",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-706",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae820","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","18:10",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","17:35",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-710",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae821","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","18:55",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","18:20",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-712",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae823","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","19:35",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","19:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-714",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae825","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","22:20",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","21:45",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-718",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae828","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","23:35",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","23:00",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-720",0,"EcoHealth_20190514.csv",0,12
"5d2d956e0c8ec0b8bdbae82d","Vancouver","[-123.1333,49.3]","Canada","North America","CXH","Harbour SPB","BC","British Columbia","02:05",906,true,true,true,true,true,false,false,"Victoria","[-123.4667,48.655]","Canada","North America","YWH","Inner Harbour SPB","BC","British Columbia","01:30",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","JBA-728",0,"EcoHealth_20190514.csv",0,12
"5d2d87af0c8ec0b8bdab3b13","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:30",906,false,false,false,false,false,false,true,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","20:20",906,"2020-03-01T00:00:00.000Z","2019-11-03T00:00:00.000Z","8P-556",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b27","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:00",906,false,false,false,false,false,false,true,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","00:50",906,"2020-03-01T00:00:00.000Z","2019-11-03T00:00:00.000Z","8P-560",0,"EcoHealth_20190514.csv",0,32
"5d2d87af0c8ec0b8bdab3b2c","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","04:30",906,true,true,true,true,false,false,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","03:20",906,"2020-03-05T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-562",0,"EcoHealth_20190514.csv",0,17
"5d2d884e0c8ec0b8bdabada9","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:25",906,true,true,false,false,false,false,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","20:15",906,"2020-03-03T00:00:00.000Z","2019-11-04T00:00:00.000Z","9M-551",0,"EcoHealth_20190514.csv",0,18
"5d2d87af0c8ec0b8bdab3b22","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","19:00",906,true,true,true,true,true,false,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","17:50",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-552",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b0d","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","16:55",906,true,false,false,false,false,true,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","15:45",906,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-550",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b28","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:00",906,false,false,false,false,true,false,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","00:50",906,"2020-03-06T00:00:00.000Z","2019-11-08T00:00:00.000Z","8P-560",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b26","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","23:30",906,true,true,true,true,true,false,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","22:20",906,"2020-03-06T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-558",0,"EcoHealth_20190514.csv",0,17
"5d2d87af0c8ec0b8bdab3b11","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","21:15",906,false,false,false,false,false,true,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","20:05",906,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","8P-554",0,"EcoHealth_20190514.csv",0,17
"5d2d884e0c8ec0b8bdabadab","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","22:00",906,false,false,false,false,false,true,false,"Williams Lake","[-122.0444,52.1847]","Canada","North America","YWL","Williams Lake","BC","British Columbia","20:50",906,"2020-03-07T00:00:00.000Z","2019-11-09T00:00:00.000Z","9M-557",0,"EcoHealth_20190514.csv",0,18
"5d2d87af0c8ec0b8bdab3b39","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:10",906,true,true,true,true,true,false,true,"Cranbrook","[-115.7667,49.5333]","Canada","North America","YXC","Canadian Rockies Intl","BC","British Columbia","00:30",906,"2020-03-06T00:00:00.000Z","2019-11-03T00:00:00.000Z","8P-612",0,"EcoHealth_20190514.csv",0,17
"5d2d8a600c8ec0b8bdaddc55","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","20:45",906,true,true,true,true,true,true,true,"Cranbrook","[-115.7667,49.5333]","Canada","North America","YXC","Canadian Rockies Intl","BC","British Columbia","19:05",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8216",0,"EcoHealth_20190514.csv",0,50
"5d2d8a600c8ec0b8bdaddc63","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","01:35",906,true,true,true,true,true,true,true,"Cranbrook","[-115.7667,49.5333]","Canada","North America","YXC","Canadian Rockies Intl","BC","British Columbia","23:55",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8218",0,"EcoHealth_20190514.csv",0,50
"5d2d87af0c8ec0b8bdab3b35","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","16:40",906,true,true,true,true,true,true,false,"Cranbrook","[-115.7667,49.5333]","Canada","North America","YXC","Canadian Rockies Intl","BC","British Columbia","15:00",906,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","8P-604",0,"EcoHealth_20190514.csv",0,17
"5d2d8a600c8ec0b8bdaddc5b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","14:45",906,true,true,true,true,true,true,false,"Cranbrook","[-115.7667,49.5333]","Canada","North America","YXC","Canadian Rockies Intl","BC","British Columbia","13:05",906,"2020-03-07T00:00:00.000Z","2019-11-04T00:00:00.000Z","AC-8220",0,"EcoHealth_20190514.csv",0,50
"5d2d8a600c8ec0b8bdaddc90","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:27",906,true,true,true,true,true,true,true,"Saskatoon","[-106.6833,52.1667]","Canada","North America","YXE","J.G. Diefenbaker Intl","SK","Saskatchewan","13:15",921,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8577",0,"EcoHealth_20190514.csv",0,76
"5d2d8a600c8ec0b8bdaddc8b","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:37",906,true,true,true,true,true,true,true,"Saskatoon","[-106.6833,52.1667]","Canada","North America","YXE","J.G. Diefenbaker Intl","SK","Saskatchewan","00:25",921,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8575",0,"EcoHealth_20190514.csv",0,76
"5d2da3790c8ec0b8bdcc385a","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:30",906,false,false,false,true,false,false,false,"Saskatoon","[-106.6833,52.1667]","Canada","North America","YXE","J.G. Diefenbaker Intl","SK","Saskatchewan","13:05",921,"2020-02-27T00:00:00.000Z","2019-12-12T00:00:00.000Z","WS-689",0,"EcoHealth_20190514.csv",0,174
"5d2da3790c8ec0b8bdcc386d","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","15:30",906,false,true,false,false,false,false,true,"Saskatoon","[-106.6833,52.1667]","Canada","North America","YXE","J.G. Diefenbaker Intl","SK","Saskatchewan","13:05",921,"2020-02-25T00:00:00.000Z","2020-02-02T00:00:00.000Z","WS-689",0,"EcoHealth_20190514.csv",0,130
"5d2d8a610c8ec0b8bdaddd3d","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","02:00",906,true,true,true,true,true,true,true,"Ft. St. John","[-120.7333,56.2333]","Canada","North America","YXJ","North Peace","BC","British Columbia","00:10",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8186",0,"EcoHealth_20190514.csv",0,74
"5d2d8a610c8ec0b8bdaddd3e","Vancouver","[-123.1853,49.1872]","Canada","North America","YVR","Vancouver Intl","BC","British Columbia","06:25",906,true,true,true,true,true,true,true,"Ft. St. John","[-120.7333,56.2333]","Canada","North America","YXJ","North Peace","BC","British Columbia","04:35",906,"2020-03-07T00:00:00.000Z","2019-11-03T00:00:00.000Z","AC-8188",0,"EcoHealth_20190514.csv",0,74
